task_id,level,question,solution,created_at,knowledge_area_ordering,knowledge_area_addition,knowledge_area_subtraction,knowledge_area_multiplication,knowledge_area_division
14cb27e9-9c14-456a-89c2-8729bb54c944,Low,Hitunglah: $$4\frac{3}{4}$$ + $$5\frac{1}{4}$$,$$10$$,2026-03-02 04:35:26.287887,false,true,false,false,false
14e371b0-8be9-4594-8260-23c0d2f7f9dd,Low,Hitunglah: $$\frac{1}{2}$$ \div $$1$$,$$\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
14fce244-bf6e-4194-af9e-269323cc9360,Low,Hitunglah: $$2\frac{1}{4}$$ + $$5\frac{1}{2}$$,$$7\frac{3}{4}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
14fed0fb-4875-4d44-a324-cdb6bdec3b1c,Low,Hitunglah: $$4\frac{1}{4}$$ + $$1\frac{1}{4}$$,$$5\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
14ff74f5-af82-4d8b-839f-05262f7eaa55,High,Hitunglah: $$3\frac{1}{2}$$ - $$5$$ \times $$\frac{1}{3}$$,$$1\frac{5}{6}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
152a1ca9-ba49-4f9d-9d86-6adf0fee851b,Low,Hitunglah: $$3\frac{1}{3}$$ + $$1\frac{2}{3}$$,$$5$$,2026-03-02 04:35:26.287887,false,true,false,false,false
152a1dd0-9336-46ce-b1f0-8e5ec48dd052,Low,Hitunglah: $$2$$ + $$2\frac{1}{2}$$,$$4\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
157830e4-f630-4487-8aa1-60a971d6c10f,Low,Hitunglah: $$1\frac{5}{8}$$ + $$5\frac{5}{8}$$,$$7\frac{1}{4}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
15a199f1-27e2-4a6e-88b9-0c175b478dd9,High,"Nana mempunyai pita $$2,75$$ meter, kemudian membeli lagi $$1 \frac{1}{5}$$ meter. Pita tersebut dipotong menjadi $$5$$ bagian sama panjang. Berapa panjang pita Nana setiap bagiannya?","$$0,79 \text{ meter}$$",2026-02-24 12:21:20.772155,false,true,false,false,true
15a75edd-da96-4da3-bef0-475181f48796,Low,Hitunglah: $$\frac{1}{2}$$ + $$2$$,$$2\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
15e6e703-58b0-471d-8d90-fb77a48f4909,Low,Hitunglah: $$1$$ - $$\frac{1}{4}$$,$$\frac{3}{4}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
161a186b-2c22-45af-ba43-7e0b0929a3ff,High,Hitunglah: $$4\frac{1}{3}$$ \div $$\frac{1}{2}$$ - $$\frac{1}{3}$$,$$8\frac{1}{3}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
162b2e6f-4db5-432b-8001-9b18d0edbd94,High,Hitunglah: $$1\frac{1}{2}$$ + $$3\frac{1}{2}$$ + $$2\frac{1}{2}$$,$$7\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
1662df01-286b-44df-9579-519251632475,High,Hitunglah: $$1$$ \times $$2$$ \times $$1\frac{1}{5}$$,$$2\frac{2}{5}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
16ae096e-1248-4a24-b857-2d7f14c0635b,High,Hitunglah: $$3\frac{1}{4}$$ + $$3\frac{3}{8}$$ + $$1\frac{1}{4}$$,$$7\frac{7}{8}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
16c371d5-1a66-4dd4-971b-21848f11d7d8,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$1$$, $$\frac{3}{5}$$, $$8$$","$$\frac{3}{5}$$, $$1$$, $$8$$",2026-02-24 12:21:19.677503,true,false,false,false,false
16d4083e-614c-47ed-8388-712476815785,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1\frac{1}{4}$$, $$5\frac{7}{10}$$, $$1\frac{1}{3}$$, $$1\frac{1}{9}$$","$$5\frac{7}{10}$$, $$1\frac{1}{3}$$, $$1\frac{1}{4}$$, $$1\frac{1}{9}$$",2026-02-24 12:21:20.772155,true,false,false,false,false
16e4d580-a9f9-425c-87d2-bed367af12c4,Low,Hitunglah: $$1\frac{1}{9}$$ \times $$7$$,$$7\frac{7}{9}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
16f0d9c1-72d2-4190-8288-48786c69e4df,High,Hitunglah: $$2\frac{1}{2}$$ \div $$\frac{1}{4}$$ \div $$1\frac{2}{5}$$,$$7\frac{1}{7}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
17905f66-7a11-45bc-80a5-4649aaa8b081,High,"Pak Tatang memiliki tanah warisan seluas $$1200 \text{ m}^2$$. Ia akan memberikan $$\frac{1}{5}$$ kepada anak pertama, $$\frac{1}{4}$$ kepada anak kedua, dan $$\frac{1}{3}$$-nya untuk membuat mushola. Berapa sisa luas tanah Pak Tatang?",$$260$$,2026-02-24 12:21:20.772155,false,true,true,true,false
1794f55f-67c3-4b96-a314-98875c835de8,Low,Hitunglah: $$\frac{7}{10}$$ \times $$1$$,$$\frac{7}{10}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
17eb4205-2d66-4ed9-913e-de644102e3c0,Low,Manakah yang lebih besar: $$1\frac{2}{3}$$ atau $$3$$?,$$3$$,2026-02-24 12:21:19.677503,true,false,false,false,false
18038bde-131b-4517-845a-8e7bef4665d7,High,Hitunglah: $$9$$ \div $$1$$ + $$1$$,$$10$$,2026-02-24 12:21:20.772155,false,true,false,false,true
181a5e14-0dd8-42cd-9768-f30fbca04707,High,Hitunglah: $$1\frac{3}{7}$$ + $$4$$ + $$5$$,$$10\frac{3}{7}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
18996538-9ee2-47e5-a6b0-75d112e3e44e,High,Hitunglah: $$\frac{2}{5}$$ \times $$\frac{2}{7}$$ \div $$\frac{2}{5}$$,$$\frac{2}{7}$$,2026-02-24 12:21:20.772155,false,false,false,true,true
18d1b7c9-9724-48e9-a24b-e8bfbfda8389,Low,Manakah yang lebih besar: $$2$$ atau $$1\frac{3}{7}$$?,$$2$$,2026-02-24 12:21:20.772155,true,false,false,false,false
18eace53-ea5f-4c0b-bc03-1c5d5e0bda84,Low,Hitunglah: $$5\frac{1}{8}$$ - $$\frac{1}{2}$$,$$4\frac{5}{8}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
1930e7c7-f903-4eca-b117-b4338d49a975,High,Bu Andin membeli $$3$$ lusin buku tulis. $$\frac{2}{3}$$ diberikan kepada muridnya. Kemudian membeli lagi $$2$$ lusin buku tulis dan $$\frac{3}{4}$$ diberikan kepada anaknya. Berapa sisa buku Bu Andin?,$$9 \text{ buah}$$,2026-02-24 12:21:20.772155,false,true,true,true,false
195504a5-d5ac-441b-a890-69d300b23693,Low,Hitunglah: $$1$$ + $$1\frac{2}{7}$$,$$2\frac{2}{7}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
1996f53a-d72a-4071-baae-0b5160c0416a,Low,Rani membawa $$10$$ jeruk dan membagikan $$6$$ jeruk. Berapa pecahan jeruk yang dibagikan?,$$\frac{6}{10}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
19980223-7134-4460-8002-992838990ae8,Low,Hitunglah: $$\frac{2}{5}$$ \times $$5$$,$$2$$,2026-02-24 12:21:19.677503,false,false,false,true,false
19b8c3cd-d6df-4591-888c-4e183d436f7e,Low,Hitunglah: $$2$$ + $$5$$,$$7$$,2026-02-24 12:21:19.677503,false,true,false,false,false
19e3bf2f-2fdd-421a-9983-a08be18bae98,Low,Hitunglah: $$3\frac{1}{4}$$ \times $$1$$,$$3\frac{1}{4}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
19f090a4-335e-4e67-abd4-1a5e31f087c0,Low,Hitunglah: $$\frac{5}{8}$$ \div $$\frac{3}{8}$$,$$1\frac{2}{3}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
1a222617-cf5f-4e88-b683-e0a5c7a75be3,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$5\frac{2}{3}$$, $$1$$, $$1\frac{2}{3}$$","$$5\frac{2}{3}$$, $$1\frac{2}{3}$$, $$1$$",2026-02-24 12:21:19.677503,true,false,false,false,false
1a44fcca-6a68-47c4-bf20-b658f1139a54,Low,Hitunglah: $$1$$ + $$\frac{1}{3}$$,$$1\frac{1}{3}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
1a900466-b1b0-4780-95b2-4b700f5efcb7,Low,Manakah yang lebih besar: $$\frac{3}{5}$$ atau $$\frac{3}{5}$$?,Sama besar,2026-02-24 12:21:19.677503,true,false,false,false,false
1adc3edd-ff4e-48cf-8360-f720a7f8df0d,High,Hitunglah: $$3\frac{2}{3}$$ + $$2\frac{2}{3}$$ + $$2\frac{1}{3}$$,$$8\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
1b107c55-1252-4be4-85fe-95c4857cc255,Low,Hitunglah: $$4$$ - $$\frac{1}{2}$$,$$3\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
1b2d2594-9cff-4325-9320-f97708a589cd,Low,Hitunglah: $$1$$ \div $$\frac{1}{7}$$,$$7$$,2026-02-24 12:21:20.772155,false,false,false,false,true
1b393131-8ca8-49f5-b08d-00d06b88d2c7,Low,Hitunglah: $$\frac{1}{3}$$ \times $$3\frac{1}{2}$$,$$1\frac{1}{6}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
1b3da588-e98b-4426-9d4b-909bd134d038,High,Hitunglah: $$\frac{3}{8}$$ - $$\frac{3}{8}$$ \times $$2$$,$$\frac{-3}{8}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
1b58f431-617b-4e05-a058-6df09c6b45b4,Low,Hitunglah: $$4\frac{1}{3}$$ + $$4\frac{1}{3}$$,$$8\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
1b8030e7-546b-4212-8e94-729822c5dd5a,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$10$$, $$\frac{5}{6}$$, $$1\frac{1}{2}$$","$$10$$, $$1\frac{1}{2}$$, $$\frac{5}{6}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
1ba9506e-7c39-4ce8-ae0c-b446369cbab7,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$1\frac{1}{5}$$, $$4$$, $$1$$, $$\frac{3}{4}$$","$$\frac{3}{4}$$, $$1$$, $$1\frac{1}{5}$$, $$4$$",2026-02-24 12:21:19.677503,true,false,false,false,false
1bcbe8f6-e9fd-4c9d-bab5-763778470514,Low,Hitunglah: $$2$$ \times $$2\frac{2}{3}$$,$$5\frac{1}{3}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
1bdfd82f-037b-4de3-9822-bb8757e7218d,Low,Manakah yang lebih besar: $$\frac{6}{7}$$ atau $$1\frac{1}{2}$$?,$$1\frac{1}{2}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
1bf84170-ee7f-4e49-a585-268cfecb1b79,Low,Manakah yang lebih besar: $$\frac{7}{10}$$ atau $$1$$?,$$1$$,2026-02-24 12:21:19.677503,true,false,false,false,false
1c2849c6-1d71-4e7f-a2a9-88700368ea2a,High,Hitunglah: $$\frac{2}{3}$$ \div $$\frac{4}{7}$$ - $$5$$,$$-4\frac{5}{6}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
1c3c073e-d29f-4d58-b4ed-a719f835eb06,Low,Hitunglah: $$7$$ - $$1$$,$$6$$,2026-02-24 12:21:19.677503,false,false,true,false,false
1cb65475-0fd2-4d7d-93c3-d03d4846f146,Low,Hitunglah: $$\frac{3}{4}$$ \times $$4\frac{1}{2}$$,$$3\frac{3}{8}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
1cec8d6f-857c-4c83-9aec-6394a2c59d20,Low,Hitunglah: $$1\frac{1}{4}$$ + $$1\frac{3}{4}$$,$$3$$,2026-03-02 04:35:26.287887,false,true,false,false,false
1d02a13f-cc9d-4532-b8ac-d01b0f630bbc,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1$$, $$1$$, $$\frac{1}{8}$$, $$5$$","$$5$$, $$1$$, $$1$$, $$\frac{1}{8}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
1d16535d-3dae-450e-ad6b-f331be0c8cd4,High,Hitunglah: $$\frac{1}{3}$$ \times $$1$$ + $$\frac{1}{3}$$,$$\frac{2}{3}$$,2026-02-24 12:21:20.772155,false,true,false,true,false
1d47ae84-b812-4c2d-9305-ca0725ed1347,Low,Hitunglah: $$\frac{1}{9}$$ \times $$1\frac{1}{2}$$,$$\frac{1}{6}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
1df8549d-694b-4074-b8df-df627be242c6,Low,Hitunglah: $$4\frac{1}{2}$$ + $$4\frac{1}{2}$$,$$9$$,2026-03-02 04:35:26.287887,false,true,false,false,false
1e36ce60-b509-438c-9e70-381741a36f7a,Low,Hitunglah: $$5$$ + $$1\frac{1}{2}$$,$$6\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
1e3e86b7-83f4-4769-a80c-c12085a23865,Low,Hitunglah: $$3\frac{2}{9}$$ + $$1$$,$$4\frac{2}{9}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
1e442f7b-040c-40ef-94ee-9ca3e11e2e7e,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{1}{4}$$, $$1\frac{1}{6}$$, $$\frac{1}{2}$$","$$\frac{1}{4}$$, $$\frac{1}{2}$$, $$1\frac{1}{6}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
1e44dffc-aac5-4416-984b-de029e69fafe,High,Hitunglah: $$2$$ + $$3\frac{1}{2}$$ \div $$1\frac{2}{5}$$,$$4\frac{1}{2}$$,2026-02-24 12:21:20.772155,false,true,false,false,true
1e68db88-a767-494b-ad9f-d5e1a3c5fbb8,Low,Hitunglah: $$3\frac{2}{3}$$ + $$1\frac{1}{3}$$,$$5$$,2026-03-02 04:35:26.287887,false,true,false,false,false
1eed4036-6804-45e3-834b-373caa8c270d,Low,Hitunglah: $$3\frac{2}{3}$$ - $$1$$,$$2\frac{2}{3}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
1efefa91-2c2b-4431-ab63-292edd03bb9a,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$5\frac{2}{3}$$, $$1\frac{3}{7}$$, $$9$$","$$1\frac{3}{7}$$, $$5\frac{2}{3}$$, $$9$$",2026-02-24 12:21:19.677503,true,false,false,false,false
1f865a85-ab84-4599-a353-61bcb9e66284,Low,Hitunglah: $$3\frac{5}{9}$$ + $$1\frac{4}{9}$$,$$5$$,2026-03-02 04:35:26.287887,false,true,false,false,false
1fd804ed-1571-4153-b5e2-5220d1a52eed,High,Hitunglah: $$1\frac{3}{5}$$ \div $$1\frac{3}{5}$$ \div $$10$$,$$\frac{1}{10}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
1fdc42b5-970f-41fc-b06f-5e59325a421b,Low,Hitunglah: $$5\frac{3}{5}$$ + $$3\frac{1}{5}$$,$$8\frac{4}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
200f7130-9e50-4174-a0f7-753e03c7e3cd,Low,Manakah yang lebih besar: $$3$$ atau $$3\frac{1}{3}$$?,$$3\frac{1}{3}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
202be192-af1b-4d39-b056-707ce4a899f3,High,Hitunglah: $$3$$ \div $$1$$ \div $$1$$,$$3$$,2026-02-24 12:21:20.772155,false,false,false,false,true
20317c4f-238e-4230-8c30-76eb589c61f0,Low,Hitunglah: $$\frac{1}{2}$$ - $$\frac{1}{3}$$,$$\frac{1}{6}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
20358e08-fecd-4dd6-8039-5345ca1064bf,Low,Hitunglah: $$3\frac{1}{3}$$ + $$4\frac{1}{3}$$,$$7\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
205497f3-eb42-4592-aa11-a8912cd0f9d9,Low,Hitunglah: $$1\frac{1}{2}$$ \div $$2$$,$$\frac{3}{4}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
206d5e86-ecc2-4718-af90-907bb58676f9,Low,Hitunglah: $$\frac{6}{7}$$ + $$7$$,$$7\frac{6}{7}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
20c1aba6-3dd8-40cc-83ba-eb25d4de8bb6,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{1}{7}$$, $$1\frac{2}{3}$$, $$\frac{1}{6}$$, $$1\frac{3}{5}$$","$$1\frac{2}{3}$$, $$1\frac{3}{5}$$, $$\frac{1}{6}$$, $$\frac{1}{7}$$",2026-02-24 12:21:20.772155,true,false,false,false,false
20ee8320-6f50-4504-85dd-63baffb78bd1,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{5}{6}$$, $$3$$, $$1\frac{3}{5}$$","$$3$$, $$1\frac{3}{5}$$, $$\frac{5}{6}$$",2026-02-24 12:21:20.772155,true,false,false,false,false
210f6e13-c57e-48d2-951b-6d28c7026d23,Low,Hitunglah: $$2$$ \times $$\frac{2}{5}$$,$$\frac{4}{5}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
2148b73a-372b-4799-96c1-f451d1a8d1ea,Low,Hitunglah: $$1\frac{5}{7}$$ + $$1\frac{3}{7}$$,$$3\frac{1}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
215bdce9-6546-4d7e-ae75-d8d44005bd1c,Low,Hitunglah: $$1\frac{2}{3}$$ \div $$2$$,$$\frac{5}{6}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
219048a4-b1da-4191-9773-3fbfdb9ef607,Low,Hitunglah: $$1\frac{1}{9}$$ + $$1\frac{4}{9}$$,$$2\frac{5}{9}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
21b42e2d-d480-49e6-99b3-42bb86aee57c,Low,Hitunglah: $$1$$ \div $$1\frac{4}{5}$$,$$\frac{5}{9}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
21b4808c-3f4e-4f60-880e-ada67fb003b6,Low,Hitunglah: $$2\frac{1}{3}$$ + $$3\frac{1}{3}$$,$$5\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
21c56590-5cbc-4b4f-84b7-e718d416d5bc,Low,Hitunglah: $$2\frac{5}{9}$$ \times $$1$$,$$2\frac{5}{9}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
21ed9c75-fca0-4278-ae2d-94abc121611d,Low,Hitunglah: $$5\frac{1}{3}$$ + $$2\frac{2}{3}$$,$$8$$,2026-03-02 04:35:26.287887,false,true,false,false,false
2268c8c0-6d2f-4676-9a1d-34e294c77ad7,Low,Hitunglah: $$1\frac{2}{3}$$ \times $$1\frac{1}{3}$$,$$2\frac{2}{9}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
2296ef1e-895f-418e-88ba-883411014612,Low,Hitunglah: $$2\frac{3}{4}$$ + $$1\frac{1}{2}$$,$$4\frac{1}{4}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
22b9bf0e-c233-41f2-9942-4bd1e7e36ed8,Low,Hitunglah: $$2\frac{1}{4}$$ - $$1$$,$$1\frac{1}{4}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
22cbd06c-3b78-435b-99ca-c86657cd16db,Low,Hitunglah: $$1$$ - $$\frac{1}{7}$$,$$\frac{6}{7}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
22f22802-7a46-4d50-b3f8-26dce9f020d1,Low,Hitunglah: $$4\frac{5}{9}$$ + $$5\frac{1}{9}$$,$$9\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
233baa8a-2a31-49f7-a122-8e77c663fa3e,Low,Hitunglah: $$1\frac{3}{5}$$ \div $$\frac{1}{2}$$,$$3\frac{1}{5}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
233da201-1104-4373-bcb9-84f47818983a,High,Hitunglah: $$\frac{1}{5}$$ + $$1\frac{2}{3}$$ + $$2\frac{3}{10}$$,$$4\frac{1}{6}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
2349acf2-a1b4-48ca-8fa6-298c4116c640,Low,Hitunglah: $$1\frac{4}{5}$$ + $$\frac{1}{2}$$,$$2\frac{3}{10}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
23b2335e-c290-4911-ac5d-a0dc7692af9e,Low,Hitunglah: $$1$$ \div $$1\frac{2}{7}$$,$$\frac{7}{9}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
23bf64b7-94c2-4208-9f27-fb3a76a02924,Low,Hitunglah: $$3\frac{1}{3}$$ + $$1\frac{1}{2}$$,$$4\frac{5}{6}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
23fe16ea-b658-4e3d-85d6-a9bb20c9f5d0,Low,Hitunglah: $$5\frac{4}{5}$$ + $$1\frac{4}{5}$$,$$7\frac{3}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
240641c1-8105-4bd8-abfa-9f4d0f2ae73e,Low,Hitunglah: $$3\frac{1}{2}$$ - $$\frac{1}{3}$$,$$3\frac{1}{6}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
240e3c96-e59b-4c1c-95b5-d36649c724d5,Low,Hitunglah: $$1$$ \times $$1\frac{1}{2}$$,$$1\frac{1}{2}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
241b8a64-16aa-490f-ba6c-6d1696400d1c,High,Hitunglah: $$4$$ \div $$\frac{5}{9}$$ + $$1$$,$$8\frac{1}{5}$$,2026-02-24 12:21:20.772155,false,true,false,false,true
243f2486-0cfd-44ce-9ec3-a71471c7737c,High,Hitunglah: $$\frac{5}{9}$$ - $$\frac{4}{5}$$ \times $$\frac{5}{9}$$,$$\frac{1}{9}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
244493e5-d224-405d-8754-0b98cce417ea,Low,Hitunglah: $$2\frac{1}{2}$$ + $$1\frac{1}{2}$$,$$4$$,2026-03-02 04:35:26.287887,false,true,false,false,false
24627cb9-5648-419a-a7fa-73b52956de6a,Low,Hitunglah: $$3\frac{1}{2}$$ + $$2\frac{1}{2}$$,$$6$$,2026-03-02 04:35:26.287887,false,true,false,false,false
250b0d9d-c081-4814-9a83-7ada3e1a8a87,Low,Hitunglah: $$2$$ + $$2$$,$$4$$,2026-02-24 12:21:19.677503,false,true,false,false,false
255d64ee-f303-4c4c-a3cc-e2a320f8212a,Low,Hitunglah: $$\frac{2}{3}$$ + $$8$$,$$8\frac{2}{3}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
257e4a1e-9ecc-41ca-888c-bab930b6b081,Low,Hitunglah: $$1\frac{1}{2}$$ + $$2$$,$$3\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
2585c8fe-8dd4-4582-bfb5-adf8b08a24fa,Low,Hitunglah: $$2\frac{1}{4}$$ + $$1\frac{5}{8}$$,$$3\frac{7}{8}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
259ed630-b18e-4bb5-b532-c431ed219a12,High,Panjang kawat Bu Wati $$12$$ m. $$\frac{2}{3}$$ bagian digunakan untuk jemuran. Setengah dari sisa kawat digunakan untuk mengikat tanaman. Berapa panjang tali untuk mengikat tanaman?,$$2 \text{ meter}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
25a19ead-f654-438d-a425-3db06b78fe47,High,Hitunglah: $$1\frac{1}{6}$$ - $$10$$ - $$1$$,$$-10\frac{5}{6}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
25db9911-f798-483a-9df4-ebf63e5a772d,Low,Hitunglah: $$\frac{2}{3}$$ \times $$\frac{1}{3}$$,$$\frac{2}{9}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
25f7cc62-7e69-4f5c-b70a-c38536076d2a,High,Hitunglah: $$\frac{5}{6}$$ \div $$\frac{3}{4}$$ + $$1$$,$$2\frac{1}{9}$$,2026-02-24 12:21:20.772155,false,true,false,false,true
264a7b65-958c-4d2f-b582-b502685d7e35,Low,Hitunglah: $$2\frac{1}{2}$$ + $$4\frac{1}{2}$$,$$7$$,2026-03-02 04:35:26.287887,false,true,false,false,false
267202bc-f0fd-49f0-a137-c3931eaaf05f,High,Hitunglah: $$1\frac{4}{9}$$ + $$4\frac{2}{9}$$ + $$3\frac{1}{9}$$,$$8\frac{7}{9}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
26b3288b-b492-4280-a0ac-fb9640f3889b,Low,Hitunglah: $$1\frac{7}{10}$$ - $$1$$,$$\frac{7}{10}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
26e565ac-4576-410c-a0c3-f12a368d73ac,Low,Hitunglah: $$2\frac{3}{4}$$ + $$1\frac{3}{4}$$,$$4\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
2754182f-9dad-4acc-b5be-2c3c84a88930,Low,Hitunglah: $$4$$ + $$1\frac{1}{3}$$,$$5\frac{1}{3}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
27733d1c-f4c6-4cea-87c9-3e930c31810e,High,Hitunglah: $$1\frac{1}{3}$$ + $$1\frac{2}{3}$$ + $$1\frac{1}{3}$$,$$4\frac{1}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
279cb915-4f71-4b96-92df-fbe902fae670,Low,Manakah yang lebih besar: $$\frac{5}{7}$$ atau $$\frac{7}{9}$$?,$$\frac{7}{9}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
27a4bf42-8413-45f5-a2dc-b6dd22ef1f0b,Low,Hitunglah: $$3\frac{3}{7}$$ + $$2\frac{5}{7}$$,$$6\frac{1}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
27b9d551-5140-453c-b1f9-fbea0d5e7fe7,Low,Hitunglah: $$1\frac{1}{2}$$ \times $$\frac{2}{3}$$,$$1$$,2026-02-24 12:21:19.677503,false,false,false,true,false
27bafe03-95af-4802-ae90-fb70e6482c40,Low,Hitunglah: $$2$$ - $$\frac{4}{5}$$,$$1\frac{1}{5}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
282ae63f-996e-456c-841a-2def5c996c15,Low,Hitunglah: $$5\frac{4}{5}$$ \div $$1$$,$$5\frac{4}{5}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
284e0d21-5789-48c9-9338-ed82aa745958,Low,Hitunglah: $$4\frac{2}{5}$$ + $$4\frac{3}{5}$$,$$9$$,2026-03-02 04:35:26.287887,false,true,false,false,false
28732e0a-eccd-41df-8e98-3cbc74500163,Low,Hitunglah: $$1\frac{1}{3}$$ \div $$\frac{2}{3}$$,$$2$$,2026-02-24 12:21:19.677503,false,false,false,false,true
28782b1f-8a9f-45ee-8583-0e1b4d3f6b57,Low,Hitunglah: $$1\frac{1}{4}$$ \times $$\frac{1}{2}$$,$$\frac{5}{8}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
2887435b-72ce-4455-9260-96bde73b1de4,Low,Hitunglah: $$1$$ \div $$\frac{2}{7}$$,$$3\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
28b935e9-7ba0-475a-b5d7-17c44f9ca00f,High,Hitunglah: $$1$$ + $$\frac{1}{2}$$ \times $$\frac{1}{2}$$,$$1\frac{1}{4}$$,2026-02-24 12:21:20.772155,false,true,false,true,false
